# kepid innerPlanetIdx outerPlanetIdx amin amax Pmin Pmax mmax Rpmax Rpmax_uerr Rpmax_lerr
8295087 0 1 0.006487 0.380500 681266.841883 84.934357 176350.328739 58.875279 7.574769 5.003440
8301878 0 1 0.004190 0.142100 377828.729144 20.710637 143367.129263 50.036623 4.900422 4.878336
8307489 0 1 0.007045 1.204100 677991.206289 421.981940 243926.784662 80.149297 9.935782 8.633293
8313667 0 1 0.005032 0.193100 463546.927900 30.587215 168378.464785 55.760108 7.663121 5.009037
8321314 0 1 0.004144 0.118200 355538.157905 15.033664 151423.180782 53.028311 4.389786 5.403291
8324518 0 1 0.003772 0.026100 321573.365473 1.628883 71949.447407 25.939349 3.515225 1.445097
8326342 0 1 0.003386 0.107700 286937.731751 14.407903 129550.782802 45.405433 5.212277 4.486230
8328916 0 1 0.005181 0.065300 489305.518769 6.078550 119688.474378 43.275113 3.918609 5.135566
8330207 0 1 0.017388 0.030400 2555810.158344 1.636683 5221.315669 12.243771 2.448791 1.764272
8331612 0 1 0.004916 0.114000 446268.941701 13.835396 152862.419375 54.027901 4.247173 7.348879
8331612 1 2 0.114000 0.172300 13.835396 25.697069 202.907859 13.793627 2.509356 2.099030
8344004 0 1 0.005064 0.031300 483906.949823 2.061909 69169.139267 26.298894 2.919883 2.293418
8344004 1 2 0.031300 0.063800 2.061909 5.996533 1000.965862 12.765211 2.537238 1.319839
8345384 0 1 0.003813 0.229800 323175.853984 42.100335 159603.063051 54.304983 6.682656 4.769597
8346392 0 1 0.002548 0.051900 224533.994514 5.728126 81177.386166 29.960371 3.343268 2.526980
8349399 0 1 0.005195 0.287100 494998.726638 56.446465 170420.512207 57.550795 6.153373 5.055626
8349582 0 1 0.006562 0.101700 680736.644188 11.523067 137390.737494 47.525847 5.091268 4.338186
8351704 0 1 0.001809 0.053300 159881.126905 7.097121 62734.234668 23.686060 2.606409 2.359605
8352009 0 1 0.004795 1.499300 418866.784839 641.602040 204649.632116 68.003986 8.158419 6.544828
8352537 0 1 0.003432 0.058000 311835.184294 6.010383 96741.590324 35.942227 3.329022 4.141966
8355131 0 1 0.003548 0.049300 300756.544004 4.363831 106412.622805 37.583468 5.082969 3.989569
8355178 0 1 0.004632 0.110900 400497.595617 13.032730 160102.803153 55.718106 4.093130 5.987792
8355178 1 2 0.110900 0.209500 13.032730 33.814176 802.739883 13.554580 1.718918 1.968266
8355239 0 1 0.003841 0.086200 352236.505373 10.399862 116089.438168 41.927448 4.747610 4.369914
8355239 1 2 0.086200 0.133900 10.399862 20.134900 194.513396 14.123394 2.522571 2.433793
8359569 0 1 0.005288 0.589500 467743.825608 152.823896 212618.348349 70.951972 7.907156 7.613163
8360041 0 1 0.004018 0.035400 362196.686338 2.635277 82858.454217 31.162879 2.330905 3.168548
8360640 0 1 0.003846 0.047300 335470.191677 4.022311 102939.843923 37.275001 3.028502 3.094808
8361905 0 1 0.003427 0.114900 294637.328511 15.873610 128762.862427 45.295450 4.725048 3.396261
8367113 0 1 0.004869 0.170000 424950.436989 24.315740 178736.659769 60.708111 4.541826 5.002252
8367644 0 1 0.002628 0.130000 228507.174822 22.085516 102177.536032 35.916657 4.089021 3.297638
8374077 0 1 0.004706 0.130600 401464.341252 16.295785 172988.059973 58.192700 6.776489 5.836903
8378278 0 1 0.004353 0.179300 386810.356372 28.406342 158226.395007 54.926763 5.719552 5.952262
8379705 0 1 0.004483 0.098900 386627.712954 11.129697 152460.328181 51.792328 4.805548 4.218058
8380709 0 1 0.004497 0.167000 387689.786834 24.334494 170938.848730 58.056725 7.012161 6.098376
8381204 0 1 0.004650 0.081200 411863.035536 8.326519 139574.900917 48.204324 3.451876 4.651850
8394721 0 1 0.006157 0.114600 605119.450129 13.484577 153298.993265 51.987704 4.873077 5.234220
8394721 1 2 0.114600 0.183900 13.484577 27.402299 332.295647 13.348124 2.381363 1.861177
8394721 2 3 0.183900 0.282200 27.402299 52.090816 228.348314 14.107582 2.297925 2.032899
8394721 3 4 0.282200 0.379000 52.090816 81.063789 59.516439 9.130841 2.619786 2.821914
8395660 0 1 0.004706 0.064800 435094.210667 6.164876 118172.594115 42.283468 5.364359 4.415860
8395660 1 2 0.064800 0.109600 6.164876 13.570783 404.302520 13.405658 2.523608 1.693040
8395660 2 3 0.109600 0.160200 13.570783 23.980085 151.328793 13.734264 2.675540 2.169291
8395660 3 4 0.160200 0.239500 23.980085 43.844397 180.017045 13.571389 2.729084 1.977232
8395870 0 1 0.008403 0.355500 978696.723432 74.833577 178523.087621 60.255774 5.925859 5.765495
8396288 0 1 0.003804 0.079500 322698.807928 8.585287 131688.436945 46.668272 5.694240 4.715095
8396405 0 1 0.002730 0.117800 243818.247743 19.181095 98877.005812 35.201284 4.425104 2.885654
8396660 0 1 0.006134 0.025700 560452.972152 1.338071 56652.462619 21.762379 2.792793 2.058882
8409295 0 1 0.004451 0.367900 394751.163887 82.292865 174695.419636 58.723361 5.801444 5.774324
8410415 0 1 0.004255 0.234800 389302.486415 44.299348 151414.548864 52.478633 6.700515 5.477624
8410727 0 1 0.006557 0.104500 649011.730214 11.476090 152456.357421 52.040165 3.188943 4.797643
8410727 1 2 0.104500 0.176900 11.476090 25.263047 494.026855 13.392304 2.304046 1.993581
8414716 0 1 0.003725 0.058300 312349.648423 5.392027 119837.083173 42.609040 4.183314 4.617937
8415200 0 1 0.005994 0.052900 621539.918951 4.521586 93538.289970 34.489509 2.266093 3.426741
8415353 0 1 0.008510 0.473700 885379.666831 102.100752 234420.512049 77.717457 7.339589 9.167416
8416523 0 1 0.003474 0.008900 297695.773474 0.341842 13243.581795 11.401692 2.320406 1.643882
8417078 0 1 0.006478 0.161100 685561.980729 23.622357 150885.330586 50.647764 6.797006 4.720735
8424002 0 1 0.001600 0.102500 142956.006907 20.359719 60579.401184 23.404703 2.129716 2.138790
8426567 0 1 0.007641 0.137000 898167.743118 18.930551 131348.834102 45.811019 5.053711 4.385428
8429314 0 1 0.005343 0.468400 508007.315507 115.686339 183311.319562 62.686730 5.617359 7.525582
8429817 0 1 0.005553 0.065100 562045.351399 6.263492 107716.884681 39.333610 4.441248 4.395984
8430053 0 1 0.005432 0.131100 484107.833007 15.951387 177068.922534 60.116708 7.201024 5.742116
8430964 0 1 0.004841 0.042000 421302.806249 2.986181 105970.876151 38.277572 3.896730 3.436612
8432249 0 1 0.021955 1.123600 3299350.443141 335.431430 287092.645516 90.281810 14.241503 8.876797
8439323 0 1 0.003706 0.051600 321270.226199 4.626029 106377.532724 37.922504 4.504159 4.153577
8439618 0 1 0.003692 1.270400 313268.470761 558.218860 167400.013520 56.195808 5.756444 6.261299
8443527 0 1 0.005055 0.157700 468367.373011 22.599501 161317.457655 55.430254 5.722042 6.374956
8456679 0 1 0.004981 0.028600 455607.057972 1.735136 68767.168217 26.307067 2.576086 2.658125
8456679 1 2 0.028600 0.050400 1.735136 4.068450 544.543062 12.844431 2.339045 1.655079
8459663 0 1 0.002102 0.483600 179833.090692 174.510276 92908.780461 33.091966 3.600754 2.333743
8463346 0 1 0.003241 0.115800 283076.574473 16.797163 119299.110180 43.078867 4.066237 3.548182
8463346 1 2 0.115800 0.282600 16.797163 64.001967 1484.273038 13.001585 2.171770 2.126389
8480285 0 1 0.005106 0.122200 499391.152642 16.225497 137943.567302 47.370647 5.125227 3.479881
8480285 1 2 0.122200 0.182700 16.225497 29.666317 173.754321 14.411235 2.343480 2.177969
8480582 0 1 0.003413 0.127500 290314.067018 18.501090 133441.200709 47.149022 4.507642 4.187604
8481129 0 1 0.003702 0.118600 323719.795404 16.301273 133279.564608 46.784016 5.173125 3.948228
8482059 0 1 0.004395 0.990200 372226.829594 349.410470 198073.152643 66.752913 5.073538 5.755367
8490993 0 1 0.004646 0.051400 400998.894234 4.093578 120210.031486 41.869025 5.126706 4.317995
8490993 1 2 0.051400 0.447100 4.093578 105.145959 24892.462479 11.144784 2.201134 1.705413
8491277 0 1 0.005162 0.089700 478627.760686 9.613753 141105.705413 48.293284 6.382543 5.072150
8492026 0 1 0.004790 0.054000 409482.567771 4.306564 127644.633701 44.720310 5.147151 3.549897
8493354 0 1 0.005427 0.135600 519482.906291 18.007144 154685.290605 53.486206 5.575973 6.058627
8494142 0 1 0.008199 0.169900 876133.769936 22.950623 178438.181803 60.289018 4.252199 4.731636
8494142 1 2 0.169900 0.257800 22.950623 42.882480 258.076451 13.205940 2.484334 2.315713
8494542 0 1 0.006957 0.098800 731451.294086 10.860624 136882.044156 46.866123 3.728729 4.792211
8494617 0 1 0.005027 0.156400 475614.918037 22.922118 153780.837312 53.728767 5.749893 5.293291
8505670 0 1 0.002748 0.058900 242647.247586 6.668332 88481.077112 31.663502 3.279203 2.817529
8505670 1 2 0.058900 0.081500 6.668332 10.848452 57.956455 8.557477 4.516420 2.111610
8505920 0 1 0.004711 0.227400 455834.376509 42.426965 147547.091872 51.852748 4.653772 4.873785
8505920 1 2 0.227400 0.636400 42.426965 198.680859 2658.320819 12.946031 3.282634 1.917277
8507475 0 1 0.004055 0.044500 355369.460189 3.582738 101339.370271 36.910733 4.349625 3.743223
8507586 0 1 0.004292 0.660700 380180.153447 201.621794 174745.875226 57.893414 6.851958 5.109567
8509442 0 1 0.002572 0.309900 226616.995272 82.659517 104633.794081 37.044801 4.186588 3.133635
8525101 0 1 0.023522 0.177600 4283541.585872 24.677713 105875.470791 38.546291 4.532569 3.844989
8543100 0 1 0.004371 0.076100 374991.043025 7.560522 139699.007374 49.281125 4.662270 4.836937
8544992 0 1 0.002944 0.036200 265290.191221 3.173230 73811.714497 27.333675 2.161835 2.718764
8544992 1 2 0.036200 0.094000 3.173230 13.297069 1544.042487 12.801896 2.315974 2.057886
8546542 0 1 0.003888 0.072500 331060.004919 7.409852 129020.026551 44.488295 5.504889 3.862571
8547140 0 1 0.002288 0.079500 200812.973047 11.419261 82986.706512 30.246207 3.579458 2.269801
8547213 0 1 0.003790 1.004700 327445.789806 392.728110 164846.249001 55.897605 4.325062 3.754938
8547429 0 1 0.005036 0.101600 462835.717949 11.660167 147052.910395 51.822395 5.731222 6.345899
8547537 0 1 0.003586 0.964300 303372.567919 374.056970 162641.190410 56.598927 6.207296 5.606184
8548454 0 1 0.004190 0.948500 359329.134718 339.633833 184242.689242 61.633574 5.098325 4.613231
8552202 0 1 0.003432 0.045100 293050.228460 3.886655 98926.335788 35.774865 4.008278 3.923330
8554701 0 1 0.004283 0.194200 367825.448455 31.174831 168941.135884 56.560905 6.946141 4.560020
8557374 0 1 0.004688 0.036700 404556.161958 2.462344 96711.251320 34.725625 3.905080 3.249386
8557374 1 2 0.036700 0.057500 2.462344 4.822969 287.762170 13.301285 2.727165 2.144824
8558011 0 1 0.004130 0.013500 387986.453601 0.638163 23327.117413 11.218147 2.072706 1.737584
8558011 1 2 0.013500 0.212200 0.638163 39.676607 33078.418285 13.648591 1.421440 1.137700
8559152 0 1 0.006260 0.106300 638502.512293 12.412852 140252.772777 49.802426 4.569548 4.302890
8559644 0 1 0.005743 0.045100 547383.763931 3.341799 97383.101963 36.532927 2.489952 4.455719
8559644 1 2 0.045100 0.745600 3.341799 224.778935 46514.049973 18.212508 1.933251 1.913476
8561063 0 1 0.000688 0.005900 65314.318820 0.453287 12563.410374 11.985231 2.414452 2.369272
8561063 1 2 0.005900 0.011300 0.453287 1.213770 105.489605 12.407628 5.416196 3.278585
8561063 2 3 0.011300 0.015100 1.213770 1.865114 9.261920 3.193762 1.077551 1.136067
8561231 0 1 0.003897 0.179000 331533.446195 28.685321 156908.065418 53.039900 5.199953 4.660485
8564674 0 1 0.004446 0.064900 382930.058306 5.929722 131844.339895 45.716821 4.716646 4.684021
8564674 1 2 0.064900 0.105200 5.929722 12.247612 339.591001 14.049482 2.352626 2.675340
8565266 0 1 0.005153 0.068500 477104.769575 6.412513 126964.809185 45.049699 4.931094 4.770542
8570210 0 1 0.003730 1.246800 319278.672629 541.044720 166000.126025 57.192711 6.001058 6.803949
8570333 0 1 0.004130 0.377800 347887.810657 84.573335 180959.257653 60.413679 7.970333 5.689295
8571421 0 1 0.005288 1.341200 458789.099632 514.271499 227766.073177 73.333345 9.002452 6.103270
8573193 0 1 0.004213 0.079400 360678.675873 8.185049 138823.927631 49.143090 4.012702 5.899922
8574794 0 1 0.004385 1.374200 370695.574101 571.143020 199939.028621 65.822958 8.106630 6.431331
8578780 0 1 0.004530 0.107200 425382.304549 13.590515 132329.039304 45.578933 5.010095 3.061131
8581240 0 1 0.005097 0.051200 489603.414838 4.328483 100741.007942 36.580573 3.626746 4.382844
8581240 1 2 0.051200 0.094000 4.328483 10.768001 627.738383 13.626199 2.324276 2.409634
8583696 0 1 0.005427 0.267800 522298.552422 50.286360 172287.295556 58.601432 6.695151 4.855559
8590149 0 1 0.003944 0.130600 363647.255886 19.240582 128481.266211 45.183744 4.434043 4.133278
8590149 1 2 0.130600 0.167400 19.240582 28.684308 34.272519 6.732783 2.853327 1.918554
8591173 0 1 0.007771 0.101700 934027.390554 12.288505 112830.955529 40.623177 2.870185 2.993135
8591693 0 1 0.004413 0.187900 381881.151988 29.455784 169995.669052 56.896237 6.748424 6.517615
8611257 0 1 0.003325 0.386900 282072.281566 99.253234 145719.964688 50.507287 5.402860 4.842431
8611781 0 1 0.004841 0.343600 463533.866061 76.957056 161134.441880 54.688424 5.662606 6.908492
8611832 0 1 0.005134 0.150500 512749.828708 22.596826 139280.714404 49.286971 3.525906 4.676860
8611832 1 2 0.150500 0.239500 22.596826 45.348638 261.949253 13.889617 2.421995 2.230846
8612275 0 1 0.004232 0.042400 373761.950410 3.289726 98786.808553 35.382052 4.147465 3.599158
8612275 1 2 0.042400 0.071400 3.289726 7.186446 387.736233 13.281722 2.420285 2.113399
8612847 0 1 0.003823 0.110600 326142.110420 14.131753 141709.808760 49.207349 5.775218 3.772963
8613769 0 1 0.003981 1.277400 338650.435722 540.392670 179262.744474 60.926709 5.792328 4.651762
8616637 0 1 0.003660 0.029300 320748.752022 2.019997 74491.137322 27.746315 2.651933 2.810999
8616637 1 2 0.029300 0.044400 2.019997 3.763042 172.524594 13.867359 2.139923 2.671867
8617363 0 1 0.004018 0.142100 341437.890247 19.947527 155926.756167 52.956989 5.878780 4.832588
8620402 0 1 0.005004 0.120900 430243.131390 14.195962 175312.674346 58.045838 8.887593 5.682134
8624520 0 1 0.002976 0.079000 269273.077235 10.240611 96179.627378 35.343874 3.922566 3.760513
8625925 0 1 0.004176 0.068200 355732.960888 6.521210 132288.406741 45.686559 4.901367 4.903633
8626325 0 1 0.012970 0.143700 1604371.828062 16.449151 163537.844517 55.871672 7.665901 5.332437
8628665 0 1 0.004929 0.094200 443248.634803 10.285637 147862.962149 51.972835 3.861501 5.551236
8628758 0 1 0.004962 0.087200 472284.676906 9.651883 129231.864792 46.181921 4.934832 5.094145
8628758 1 2 0.087200 0.113700 9.651883 14.374576 49.806933 7.612830 3.016691 1.795530
8628761 0 1 0.008538 0.070900 949672.105913 6.304324 110882.208224 39.762785 4.675004 3.958209
8628973 0 1 0.004390 0.043300 385552.946868 3.314947 102638.371030 36.973339 3.406484 3.291287
8630788 0 1 0.004111 0.116600 349207.564401 14.646131 153103.661548 52.812544 6.126371 5.440823
8630788 1 2 0.116600 0.213700 14.646131 36.337505 624.004054 13.142680 1.926637 2.010671
8630788 2 3 0.213700 0.545600 36.337505 148.272013 2281.864828 12.430958 2.218406 1.992952
8631504 0 1 0.003404 0.108900 294601.251584 14.820060 125114.509633 42.924800 5.509286 3.408352
8631751 0 1 0.001204 0.016300 110536.055806 1.530515 30458.444069 12.726275 1.346652 1.301380
8636333 0 1 0.004437 0.373000 384149.178252 82.175197 182962.363153 61.759753 6.418010 4.999255
8636434 0 1 0.006273 0.962500 583604.395820 308.544422 231485.092944 75.208411 6.787419 8.066725
8636539 0 1 0.004985 0.072700 437887.829858 6.773679 142105.024021 49.532463 6.272226 3.752820
8636600 0 1 0.003772 0.061700 347338.932858 6.386712 102280.931961 35.923065 4.244010 3.332203
8639908 0 1 0.002479 0.015100 218681.610255 0.910021 39127.028536 15.724469 1.635098 1.330168
8644288 0 1 0.004906 0.043400 480891.600177 3.504691 85808.151255 32.154905 3.817789 3.774417
8644288 1 2 0.043400 0.072900 3.504691 7.641568 350.538893 13.296621 2.270194 2.092985
8644288 2 3 0.072900 0.113600 7.641568 14.858909 203.056274 14.082190 2.226060 2.484157
8644365 0 1 0.005078 0.096000 462156.187460 10.548413 148197.986261 52.413602 3.895150 5.762775
8644365 1 2 0.096000 0.146700 10.548413 19.915886 237.766295 13.563726 2.096532 1.694139
8644545 0 1 0.004613 0.831200 441226.131068 295.958914 161980.970579 55.450094 5.691891 6.301293
8644911 0 1 0.003920 0.440300 365960.023566 120.938669 141618.396191 49.515274 4.640012 5.150076
8651389 0 1 0.007311 0.128600 737684.680108 15.135905 169449.035232 57.493066 6.472335 6.517443
8652997 0 1 0.005939 0.952000 643329.436918 362.222020 161873.974114 56.052082 4.852454 4.903609
8653134 0 1 0.003116 0.053100 273386.088001 5.342641 94471.887423 34.520930 3.843807 3.328271
8656535 0 1 0.004678 1.392300 443034.319444 631.991160 169777.637470 57.765816 4.966629 4.999199
8676148 0 1 0.004376 0.185700 373412.242790 28.625350 173252.879048 59.695532 5.324615 6.095140
8680979 0 1 0.003744 0.073500 341716.346397 8.259804 109884.755828 39.046006 4.010469 3.941060
8680979 1 2 0.073500 0.114000 8.259804 15.955419 190.485895 13.917398 2.490559 2.545907
8681734 0 1 0.004218 0.073200 382901.962658 7.684785 120238.925106 41.993052 4.054741 3.439447
8681833 0 1 0.004478 0.024000 380403.787509 1.311559 66389.621786 25.292715 3.045271 2.105957
8685497 0 1 0.005422 0.054400 500327.388605 4.409668 116065.846075 41.217549 3.777038 4.151282
8686097 0 1 0.005190 0.588600 515084.391920 172.704608 165946.121872 56.021066 5.530913 6.417614
8686373 0 1 0.008622 0.554800 883234.838929 126.557190 248536.268058 80.627196 7.937262 6.886668
8689031 0 1 0.003293 0.140600 276557.321270 21.804516 134647.979798 46.162584 4.611696 4.551286
8689373 0 1 0.003604 0.045200 305032.040462 3.784029 103444.058192 37.226299 3.510135 3.213384
8689373 1 2 0.045200 0.088000 3.784029 10.281946 744.387290 13.391249 2.608761 2.225917
8689373 2 3 0.088000 0.128400 10.281946 18.119930 129.613488 13.582183 4.303223 2.429258
8689793 0 1 0.003865 0.044400 327212.201288 3.554856 106042.630831 37.564948 3.435581 3.282887
8692861 0 1 0.004385 0.104800 423277.380315 13.722368 121587.731543 42.085791 4.422430 3.181326
8692861 1 2 0.104800 0.710600 13.722368 242.467406 13775.298779 11.602707 2.431487 1.476208
8695311 0 1 0.004506 0.196400 388336.148159 31.025949 175578.304728 59.944023 6.871205 6.458303
8700771 0 1 0.006487 0.076400 721041.833221 8.092211 104646.823992 36.903924 4.270293 4.080738
8700895 0 1 0.005381 0.062700 514583.644863 5.682516 116586.180458 40.724306 4.645410 4.480778
8711794 0 1 0.004497 0.078000 447309.041920 8.981015 106747.247464 37.968532 4.221733 3.389327
8715589 0 1 0.014705 0.083000 2045873.020542 7.622104 86143.380888 31.796804 3.644643 3.052496
8733898 0 1 0.001525 0.018200 136702.557003 1.565413 38092.318363 15.494200 1.654962 1.310821
8733898 1 2 0.018200 0.028300 1.565413 3.036209 79.619671 10.776108 3.618716 2.918755
8733898 2 3 0.028300 0.040300 3.036209 5.148923 39.222624 6.939926 2.501511 1.705117
8738735 0 1 0.004855 0.127300 419717.535294 15.660577 171581.784418 57.549316 6.690182 5.235586
8738735 1 2 0.127300 0.191000 15.660577 28.779645 217.656157 14.364778 3.040426 2.702890
8738775 0 1 0.006757 0.252800 756124.411715 48.050688 152636.732437 52.033590 4.471012 4.593352
